location,continent,epoch,lon,lat,image_id,captured_at,is_pano,width,height,n_detections,n_classes,n_surface,n_marking,n_object,n_traffic_sign,n_other,has_surface,detections_created_min,detections_created_max,decode_failures,sky_above_road,top_classes,error
Bangkok,Asia,2022,100.5018,13.7563,450188041046389,2022-12-25,True,,,229,23,170,8,51,0,0,True,2024-06-16,2024-06-16,0,True,void--unlabeled;construction--structure--building;object--street-light;object--support--pole;construction--barrier--curb;object--sign--store;marking--continuous--dashed;nature--sky,
Bangkok,Asia,2022,100.5018,13.7563,5335501309841529,2022-04-12,False,,,299,19,230,14,55,0,0,True,2022-04-17,2022-04-17,0,True,void--unlabeled;construction--structure--building;object--support--pole;object--street-light;construction--structure--bridge;void--static;marking--continuous--solid;construction--barrier--concrete-block,
Bangkok,Asia,2022,100.5018,13.7563,3808913832688623,2022-12-25,True,,,424,16,346,20,58,0,0,True,2024-06-15,2024-06-15,0,True,void--unlabeled;construction--structure--building;nature--vegetation;object--street-light;object--support--pole;marking--continuous--dashed;construction--flat--sidewalk;construction--barrier--wall,
Bangkok,Asia,2024,100.5018,13.7563,509916851385820,2024-12-14,True,,,510,19,465,0,45,0,0,True,2024-12-22,2024-12-22,0,True,void--unlabeled;void--dynamic;construction--structure--building;void--static;nature--vegetation;human--person--individual;construction--flat--pedestrian-area;void--ground,
Bangkok,Asia,2024,100.5018,13.7563,1815097305894632,2024-12-14,True,,,294,21,283,6,5,0,0,True,2024-12-22,2024-12-22,0,True,nature--vegetation;void--unlabeled;void--static;construction--structure--building;construction--barrier--curb;construction--barrier--fence;construction--flat--road;nature--sky,
Bangkok,Asia,2024,100.5018,13.7563,1381412625866648,2024-06-10,False,,,337,29,283,7,47,0,0,True,2024-06-11,2024-06-11,0,True,void--unlabeled;construction--structure--building;nature--vegetation;void--static;construction--flat--sidewalk;object--vehicle--car;construction--flat--parking;object--support--pole,
Bangkok,Asia,2025,100.5018,13.7563,1341243950726440,2025-09-27,False,,,145,12,140,0,5,0,0,True,2025-09-27,2025-09-27,0,True,void--unlabeled;construction--structure--building;void--dynamic;void--static;construction--flat--sidewalk;construction--flat--road;nature--sky;object--sign--store,
Bangkok,Asia,2025,100.5018,13.7563,749748877988379,2025-08-12,False,,,558,23,534,0,24,0,0,True,2025-08-12,2025-08-12,0,True,void--unlabeled;void--static;void--dynamic;void--ground;construction--structure--building;nature--vegetation;construction--flat--sidewalk;construction--flat--pedestrian-area,
Bangkok,Asia,2025,100.5018,13.7563,757723577014594,2025-08-12,False,,,341,21,321,0,20,0,0,True,2025-08-12,2025-08-12,0,True,void--unlabeled;void--dynamic;void--static;nature--vegetation;nature--sky;void--ground;construction--structure--building;construction--flat--pedestrian-area,
Bangkok,Asia,2026,100.5018,13.7563,1680804576409344,2026-04-01,False,,,194,13,171,0,23,0,0,True,2026-04-01,2026-04-01,0,True,void--unlabeled;construction--structure--building;nature--vegetation;nature--sky;object--street-light;object--support--pole;construction--barrier--curb;void--static,
Bangkok,Asia,2026,100.5018,13.7563,1524864809653356,2026-06-11,False,,,214,18,183,4,27,0,0,True,2026-06-13,2026-06-13,0,True,void--unlabeled;construction--structure--building;nature--vegetation;nature--sky;construction--structure--bridge;object--wire-group;construction--flat--road;object--vehicle--car,
Bangkok,Asia,2026,100.5018,13.7563,1703847617415493,2026-04-29,False,,,299,23,237,13,49,0,0,True,2026-05-01,2026-05-01,0,True,void--unlabeled;construction--structure--building;nature--sky;nature--vegetation;marking--continuous--dashed;object--vehicle--car;object--support--pole;construction--structure--bridge,
Jakarta,Asia,2014-2015,106.8456,-6.2088,316187323222467,2014-03-29,False,,,1,1,0,0,1,0,0,False,2021-05-22,2021-05-22,0,,object--support--pole,
Jakarta,Asia,2014-2015,106.8456,-6.2088,575395796741331,2014-03-27,False,,,0,0,0,0,0,0,0,False,,,0,,,
Jakarta,Asia,2014-2015,106.8456,-6.2088,456476775609240,2014-02-16,False,,,0,0,0,0,0,0,0,False,,,0,,,
Jakarta,Asia,2018,106.8456,-6.2088,307077737705354,2018-11-26,False,,,6,3,0,0,6,0,0,False,2021-05-22,2021-05-22,0,,object--support--pole;object--sign--advertisement;object--fire-hydrant,
Jakarta,Asia,2018,106.8456,-6.2088,2814424275474541,2018-11-26,False,,,0,0,0,0,0,0,0,False,,,0,,,
Jakarta,Asia,2018,106.8456,-6.2088,1066688540487763,2018-11-26,False,,,2,1,0,0,2,0,0,False,2021-05-22,2021-05-22,0,,object--support--pole,
Jakarta,Asia,2019,106.8456,-6.2088,502921170834662,2019-10-19,False,,,0,0,0,0,0,0,0,False,,,0,,,
Jakarta,Asia,2019,106.8456,-6.2088,2814975422088639,2019-10-19,False,,,2,2,0,0,2,0,0,False,2021-05-22,2021-05-22,0,,object--street-light;object--sign--advertisement,
Jakarta,Asia,2019,106.8456,-6.2088,990864778116092,2019-10-19,False,,,4,3,0,0,4,0,0,False,2021-05-22,2021-05-22,0,,object--support--utility-pole;object--street-light;object--sign--advertisement,
Jakarta,Asia,2022,106.8456,-6.2088,155862857011589,2022-05-24,False,,,371,23,334,2,35,0,0,True,2022-06-17,2022-06-17,0,True,void--unlabeled;construction--structure--building;void--static;nature--vegetation;nature--sky;construction--flat--road;object--support--pole;construction--barrier--fence,
Jakarta,Asia,2022,106.8456,-6.2088,1158579844875493,2022-05-21,False,,,350,28,277,27,46,0,0,True,2022-06-10,2022-06-10,0,True,void--unlabeled;marking--continuous--solid;object--wire-group;void--dynamic;construction--structure--building;void--static;construction--flat--road;nature--vegetation,
Jakarta,Asia,2022,106.8456,-6.2088,719470222509193,2022-05-27,True,,,601,26,503,18,80,0,0,True,2022-06-10,2022-06-10,0,True,void--unlabeled;construction--structure--building;nature--vegetation;human--rider--motorcyclist;nature--sky;object--vehicle--motorcycle;construction--flat--road;marking--continuous--dashed,
Jakarta,Asia,2023,106.8456,-6.2088,989565599339776,2023-10-08,True,,,406,29,332,38,36,0,0,True,2024-07-01,2024-07-01,0,True,void--unlabeled;construction--flat--road;marking--continuous--solid;construction--barrier--curb;void--ground;void--static;nature--terrain;construction--structure--bridge,
Jakarta,Asia,2023,106.8456,-6.2088,256775960554642,2023-12-26,False,,,509,29,422,21,65,1,0,True,2023-12-27,2023-12-27,0,True,void--unlabeled;void--static;nature--vegetation;construction--flat--road;object--support--pole;marking--continuous--solid;object--sign--advertisement;construction--barrier--fence,
Jakarta,Asia,2023,106.8456,-6.2088,256085374258166,2023-10-08,False,,,175,21,138,6,31,0,0,True,2024-03-22,2024-03-22,0,True,void--unlabeled;construction--structure--building;object--vehicle--car;construction--barrier--wall;nature--vegetation;construction--flat--road;marking--continuous--dashed;nature--sky,
Jakarta,Asia,2024,106.8456,-6.2088,864289741838817,2024-08-20,False,,,331,28,260,24,46,1,0,True,2024-08-21,2024-08-21,0,True,void--unlabeled;construction--structure--building;marking--continuous--solid;nature--vegetation;construction--flat--sidewalk;void--static;human--rider--motorcyclist;construction--barrier--curb,
Jakarta,Asia,2024,106.8456,-6.2088,1069704728049730,2024-09-29,False,,,193,11,192,0,1,0,0,True,2024-09-30,2024-09-30,0,True,void--unlabeled;void--ego-vehicle;nature--vegetation;nature--sky;construction--structure--tunnel;construction--structure--building;void--dynamic;construction--flat--road,
Jakarta,Asia,2024,106.8456,-6.2088,872853564901017,2024-08-20,False,,,532,34,448,12,71,1,0,True,2024-08-21,2024-08-21,0,True,void--unlabeled;nature--vegetation;void--static;construction--structure--building;construction--flat--road;object--support--pole;construction--barrier--fence;construction--barrier--curb,
Jakarta,Asia,2025,106.8456,-6.2088,850471637699380,2025-10-25,False,,,215,21,188,6,21,0,0,True,2025-11-27,2025-11-27,0,True,void--unlabeled;construction--structure--building;construction--flat--road;nature--sky;void--static;construction--barrier--wall;construction--flat--sidewalk;nature--vegetation,
Jakarta,Asia,2025,106.8456,-6.2088,4110455899175139,2025-10-25,False,,,259,30,199,23,36,1,0,True,2025-11-27,2025-11-27,0,True,void--unlabeled;construction--structure--bridge;construction--structure--building;construction--flat--road;construction--barrier--guard-rail;marking--continuous--solid;nature--vegetation;marking--continuous--dashed,
Jakarta,Asia,2025,106.8456,-6.2088,1395972731902785,2025-11-05,False,,,282,22,267,4,10,1,0,True,2025-11-29,2025-11-29,0,True,void--unlabeled;nature--vegetation;construction--flat--road;construction--flat--sidewalk;nature--sky;void--static;construction--structure--building;construction--barrier--curb,
Singapore,Asia,2014-2015,103.8198,1.3521,1427588230968071,2015-07-30,False,,,2,1,0,0,2,0,0,False,2021-05-22,2021-05-22,0,,object--support--pole,
Singapore,Asia,2014-2015,103.8198,1.3521,1155263441563480,2015-06-27,False,,,1,1,0,0,1,0,0,False,2021-05-22,2021-05-22,0,,object--support--pole,
Singapore,Asia,2014-2015,103.8198,1.3521,457765565314981,2015-07-01,False,,,3,3,0,0,1,1,1,False,2021-05-19,2021-05-22,0,,general--traffic-sign--g1;information--general-directions--g1;object--support--pole,
Singapore,Asia,2016-2017,103.8198,1.3521,2984757511756919,2017-01-19,False,,,1,1,0,0,1,0,0,False,2021-05-22,2021-05-22,0,,object--support--pole,
Singapore,Asia,2016-2017,103.8198,1.3521,475670293549908,2017-01-16,False,,,1,1,0,0,1,0,0,False,2021-05-22,2021-05-22,0,,object--support--pole,
Singapore,Asia,2016-2017,103.8198,1.3521,3879171795470359,2017-01-16,False,,,1,1,0,0,1,0,0,False,2021-05-22,2021-05-22,0,,object--support--pole,
Singapore,Asia,2018,103.8198,1.3521,161368162570164,2018-12-25,False,,,0,0,0,0,0,0,0,False,,,0,,,
Singapore,Asia,2018,103.8198,1.3521,900337233844712,2018-12-25,False,,,0,0,0,0,0,0,0,False,,,0,,,
Singapore,Asia,2018,103.8198,1.3521,463590021571596,2018-12-25,False,,,0,0,0,0,0,0,0,False,,,0,,,
Singapore,Asia,2019,103.8198,1.3521,539266754150340,2019-10-29,False,,,0,0,0,0,0,0,0,False,,,0,,,
Singapore,Asia,2019,103.8198,1.3521,337456101233500,2019-10-29,False,,,0,0,0,0,0,0,0,False,,,0,,,
Singapore,Asia,2019,103.8198,1.3521,800621884209466,2019-10-29,False,,,0,0,0,0,0,0,0,False,,,0,,,
Manila,Asia,2016-2017,120.9842,14.5995,845135746081696,2016-05-07,False,,,1,1,0,0,1,0,0,False,2021-05-22,2021-05-22,0,,object--support--utility-pole,
Manila,Asia,2016-2017,120.9842,14.5995,1234802913638316,2017-04-17,False,,,0,0,0,0,0,0,0,False,,,0,,,
Manila,Asia,2016-2017,120.9842,14.5995,1046768675732281,2016-05-07,False,,,6,3,0,0,6,0,0,False,2021-05-22,2021-05-22,0,,object--street-light;object--support--utility-pole;object--sign--store,
Manila,Asia,2018,120.9842,14.5995,293714089062372,2018-09-08,False,,,2,1,0,0,2,0,0,False,2021-05-22,2021-05-24,0,,object--support--utility-pole,
Manila,Asia,2018,120.9842,14.5995,383608062844064,2018-09-08,False,,,0,0,0,0,0,0,0,False,,,0,,,
Manila,Asia,2018,120.9842,14.5995,469069651047615,2018-08-22,False,,,2,1,0,0,2,0,0,False,2021-05-22,2021-05-23,0,,object--support--utility-pole,
Manila,Asia,2019,120.9842,14.5995,817311365875480,2019-07-14,False,,,1,1,0,0,1,0,0,False,2021-05-22,2021-05-22,0,,object--sign--store,
Manila,Asia,2019,120.9842,14.5995,324015889067360,2019-07-14,False,,,3,2,0,0,3,0,0,False,2021-05-22,2021-05-22,0,,object--sign--store;object--street-light,
Manila,Asia,2019,120.9842,14.5995,796452837666407,2019-07-14,False,,,3,2,0,0,3,0,0,False,2021-05-22,2021-05-22,0,,object--support--utility-pole;object--sign--store,
Manila,Asia,2020,120.9842,14.5995,492438105508767,2020-11-19,True,,,6,2,0,0,6,0,0,False,2021-05-22,2021-05-22,0,,object--street-light;object--support--utility-pole,
Manila,Asia,2020,120.9842,14.5995,520270706015005,2020-02-09,False,,,4,3,0,0,4,0,0,False,2021-05-22,2021-05-22,0,,object--street-light;object--banner;object--support--utility-pole,
Manila,Asia,2020,120.9842,14.5995,931234924319166,2020-02-09,False,,,10,4,0,0,10,0,0,False,2021-05-22,2021-05-24,0,,object--sign--store;object--sign--advertisement;object--traffic-light--general-horizontal;object--traffic-light--general-upright,
Manila,Asia,2021,120.9842,14.5995,772981613385263,2021-05-02,False,,,476,28,397,12,67,0,0,True,2021-08-29,2021-08-29,0,True,void--unlabeled;construction--structure--building;nature--vegetation;nature--sky;object--wire-group;object--support--utility-pole;construction--flat--sidewalk;construction--flat--road,
Manila,Asia,2021,120.9842,14.5995,905265153652333,2021-04-11,False,,,290,25,218,0,72,0,0,True,2021-08-29,2021-08-29,0,True,void--unlabeled;object--wire-group;construction--structure--building;void--static;nature--sky;construction--structure--bridge;object--sign--store;nature--vegetation,
Manila,Asia,2021,120.9842,14.5995,392683762301416,2021-09-17,True,,,357,25,299,0,58,0,0,True,2021-09-27,2021-09-27,0,True,void--unlabeled;construction--structure--building;construction--flat--road;void--ground;nature--vegetation;object--wire-group;construction--flat--sidewalk;void--ego-vehicle,
Manila,Asia,2022,120.9842,14.5995,309672527781311,2022-03-05,False,,,407,27,355,7,45,0,0,True,2022-04-05,2022-04-05,0,True,void--unlabeled;void--static;construction--structure--building;nature--vegetation;nature--sky;construction--barrier--curb;void--ground;construction--barrier--wall,
Manila,Asia,2022,120.9842,14.5995,117827507379302,2022-03-08,False,,,307,26,265,12,30,0,0,True,2022-04-08,2022-04-08,0,True,void--unlabeled;void--static;nature--vegetation;construction--structure--building;construction--barrier--fence;marking--continuous--solid;object--support--pole;construction--flat--sidewalk,
Manila,Asia,2022,120.9842,14.5995,998510934126299,2022-03-05,False,,,272,17,245,0,27,0,0,True,2022-04-05,2022-04-05,0,True,void--unlabeled;void--dynamic;construction--structure--building;void--static;object--wire-group;void--ground;construction--barrier--curb;human--person--individual,
Manila,Asia,2024,120.9842,14.5995,997364111753584,2024-04-08,False,,,136,12,134,0,2,0,0,True,2024-05-29,2024-05-29,0,,void--unlabeled;construction--structure--building;nature--vegetation;construction--barrier--wall;void--static;construction--structure--bridge;construction--barrier--curb;construction--flat--sidewalk,
Manila,Asia,2024,120.9842,14.5995,1182251222922064,2024-05-05,True,,,492,29,418,14,60,0,0,True,2024-07-11,2024-07-11,0,True,void--unlabeled;construction--structure--building;construction--flat--road;nature--sky;construction--structure--bridge;human--person--individual;construction--flat--pedestrian-area;marking--continuous--solid,
Manila,Asia,2024,120.9842,14.5995,1448984012490332,2024-04-08,False,,,296,20,253,0,43,0,0,True,2024-05-26,2024-05-26,0,True,void--unlabeled;construction--structure--building;nature--vegetation;nature--sky;object--wire-group;void--static;construction--barrier--wall;object--support--utility-pole,
Manila,Asia,2025,120.9842,14.5995,1368535794632550,2025-10-05,False,,,251,23,233,1,17,0,0,True,2025-10-07,2025-10-07,0,True,void--unlabeled;void--static;construction--barrier--wall;construction--structure--building;construction--structure--bridge;construction--barrier--concrete-block;nature--sky;object--wire-group,
Manila,Asia,2025,120.9842,14.5995,808097931703994,2025-10-05,False,,,88,11,71,0,17,0,0,True,2025-10-08,2025-10-08,0,True,void--unlabeled;object--wire-group;construction--structure--building;nature--sky;construction--flat--road;human--rider--motorcyclist;object--vehicle--motorcycle;void--ego-vehicle,
Manila,Asia,2025,120.9842,14.5995,3214908175332154,2025-10-05,False,,,399,22,318,11,70,0,0,True,2025-10-07,2025-10-07,0,True,void--unlabeled;construction--structure--building;object--wire-group;void--dynamic;marking--continuous--solid;nature--vegetation;void--static;construction--flat--road,
Manila,Asia,2026,120.9842,14.5995,1780277165968550,2026-01-18,False,,,207,16,188,0,19,0,0,True,2026-01-28,2026-01-28,0,True,void--unlabeled;void--ego-vehicle;nature--sky;void--static;construction--structure--building;object--wire-group;construction--barrier--concrete-block;construction--barrier--road-side,
Manila,Asia,2026,120.9842,14.5995,863712556567864,2026-01-18,False,,,127,16,95,12,20,0,0,True,2026-01-28,2026-01-28,0,True,void--unlabeled;nature--sky;construction--structure--building;marking--continuous--solid;construction--flat--road;object--wire-group;nature--vegetation;construction--barrier--concrete-block,
Manila,Asia,2026,120.9842,14.5995,1553789706244122,2026-07-28,False,,,276,25,231,22,23,0,0,True,2026-07-29,2026-07-29,0,True,void--unlabeled;construction--flat--road;nature--vegetation;construction--barrier--wall;construction--structure--building;construction--barrier--curb;construction--barrier--fence;marking--continuous--solid,
Seoul,Asia,2016-2017,126.978,37.5665,166408438626049,2016-07-27,False,,,2,2,0,1,1,0,0,False,2021-05-22,2021-05-22,0,,marking--discrete--crosswalk-zebra;object--banner,
Seoul,Asia,2016-2017,126.978,37.5665,309613357271047,2016-07-15,False,,,0,0,0,0,0,0,0,False,,,0,,,
Seoul,Asia,2016-2017,126.978,37.5665,490392585420434,2016-09-11,False,,,0,0,0,0,0,0,0,False,,,0,,,
Seoul,Asia,2018,126.978,37.5665,1942080915941430,2018-07-23,False,,,0,0,0,0,0,0,0,False,,,0,,,
Seoul,Asia,2018,126.978,37.5665,904723003436774,2018-07-15,False,,,0,0,0,0,0,0,0,False,,,0,,,
Seoul,Asia,2018,126.978,37.5665,516134376435846,2018-07-22,False,,,0,0,0,0,0,0,0,False,,,0,,,
Seoul,Asia,2020,126.978,37.5665,301611218120091,2020-07-15,False,,,4,3,0,0,0,4,0,False,2021-05-19,2021-05-21,0,,information--general-directions--g1;information--highway-interchange--g1;regulatory--maximum-speed-limit-50--g1,
Seoul,Asia,2020,126.978,37.5665,532085364622990,2020-07-15,False,,,0,0,0,0,0,0,0,False,,,0,,,
Seoul,Asia,2020,126.978,37.5665,1406225159755671,2020-07-15,False,,,0,0,0,0,0,0,0,False,,,0,,,
Seoul,Asia,2021,126.978,37.5665,1417171352235616,2021-11-22,False,,,383,31,350,5,28,0,0,True,2024-01-26,2024-01-26,0,True,void--unlabeled;construction--structure--building;void--dynamic;void--static;construction--flat--sidewalk;nature--vegetation;construction--flat--road;void--ego-vehicle,
Seoul,Asia,2021,126.978,37.5665,1074045563649949,2021-11-22,False,,,163,18,136,1,26,0,0,True,2024-01-26,2024-01-26,0,,void--unlabeled;construction--structure--building;construction--barrier--fence;void--static;object--wire-group;nature--vegetation;construction--flat--road;void--dynamic,
Seoul,Asia,2021,126.978,37.5665,327282296957749,2021-11-22,False,,,156,18,131,0,25,0,0,True,2024-01-26,2024-01-26,0,True,void--unlabeled;void--static;construction--structure--building;nature--vegetation;object--wire-group;void--dynamic;construction--flat--road;nature--sky,
Seoul,Asia,2022,126.978,37.5665,1741558516228670,2022-11-27,False,,,108,14,90,1,17,0,0,True,2022-11-27,2022-11-27,0,,void--unlabeled;nature--vegetation;object--wire-group;construction--flat--sidewalk;construction--structure--building;construction--flat--road;construction--barrier--curb;void--ground,
Seoul,Asia,2022,126.978,37.5665,199692985888890,2022-11-27,False,,,325,23,295,1,29,0,0,True,2022-11-27,2022-11-27,0,True,void--unlabeled;construction--structure--building;void--static;nature--vegetation;construction--flat--sidewalk;construction--barrier--fence;nature--sky;construction--barrier--wall,
Seoul,Asia,2022,126.978,37.5665,208271311565219,2022-11-27,False,,,219,22,182,13,24,0,0,True,2022-11-27,2022-11-27,0,True,void--unlabeled;construction--structure--building;nature--vegetation;construction--barrier--wall;marking--continuous--solid;nature--sky;construction--barrier--curb;construction--barrier--fence,
Seoul,Asia,2023,126.978,37.5665,1048495843553846,2023-12-03,True,,,469,22,416,1,52,0,0,True,2024-09-11,2024-09-11,0,,void--unlabeled;void--static;construction--structure--building;construction--barrier--fence;nature--vegetation;human--person--individual;void--ground;construction--barrier--wall,
Seoul,Asia,2023,126.978,37.5665,1455786845223604,2023-12-01,True,,,753,32,667,3,83,0,0,True,2024-09-12,2024-09-12,0,True,void--unlabeled;void--static;construction--flat--sidewalk;construction--flat--pedestrian-area;construction--structure--building;construction--flat--road;nature--vegetation;void--ground,
Seoul,Asia,2023,126.978,37.5665,1696136514493084,2023-11-28,True,,,433,28,348,22,63,0,0,True,2024-09-13,2024-09-13,0,True,void--unlabeled;construction--flat--sidewalk;object--support--pole;construction--barrier--curb;marking--continuous--solid;nature--vegetation;construction--flat--road;construction--structure--building,
Seoul,Asia,2024,126.978,37.5665,1759317747927135,2024-05-27,False,,,481,30,363,25,93,0,0,True,2024-05-27,2024-05-27,0,True,void--unlabeled;object--wire-group;construction--structure--building;nature--vegetation;nature--sky;construction--flat--sidewalk;construction--barrier--curb;marking--continuous--solid,
Seoul,Asia,2024,126.978,37.5665,363835666127173,2024-05-02,False,,,573,28,505,2,66,0,0,True,2024-05-03,2024-05-03,0,True,void--unlabeled;construction--structure--building;construction--flat--sidewalk;void--static;human--person--individual;construction--barrier--fence;construction--flat--pedestrian-area;construction--flat--road,
Seoul,Asia,2024,126.978,37.5665,781931717143956,2024-01-30,False,,,218,25,200,6,12,0,0,True,2024-01-31,2024-01-31,0,True,void--unlabeled;void--static;construction--structure--building;void--dynamic;construction--flat--sidewalk;construction--barrier--curb;nature--vegetation;void--ground,
Seoul,Asia,2025,126.978,37.5665,3183546991806823,2025-06-12,False,,,303,18,254,5,44,0,0,True,2025-06-19,2025-06-19,0,True,void--unlabeled;construction--structure--building;construction--flat--road;nature--vegetation;object--support--pole;object--sign--store;object--vehicle--car;human--person--individual,
Seoul,Asia,2025,126.978,37.5665,1156604822589255,2025-03-11,False,,,315,23,284,3,28,0,0,True,2025-03-11,2025-03-11,0,,void--unlabeled;construction--structure--building;nature--vegetation;construction--flat--sidewalk;construction--flat--road;void--ground;construction--barrier--wall;construction--flat--bike-lane,
Seoul,Asia,2025,126.978,37.5665,1338391380646496,2025-03-10,False,,,451,30,347,44,59,1,0,True,2025-03-11,2025-03-11,0,True,void--unlabeled;marking--continuous--solid;construction--structure--building;void--static;construction--flat--road;nature--vegetation;construction--barrier--curb;object--support--pole,
Seoul,Asia,2026,126.978,37.5665,1978482049544516,2026-04-02,False,,,654,38,560,7,84,3,0,True,2026-04-03,2026-04-03,0,True,void--unlabeled;construction--structure--building;nature--vegetation;construction--flat--road;construction--flat--sidewalk;void--dynamic;object--support--pole;construction--barrier--curb,
Seoul,Asia,2026,126.978,37.5665,2375315059624651,2026-04-02,False,,,539,24,497,1,41,0,0,True,2026-04-03,2026-04-03,0,,void--unlabeled;void--static;construction--barrier--wall;construction--structure--building;nature--vegetation;void--ground;construction--flat--pedestrian-area;construction--barrier--curb,
Seoul,Asia,2026,126.978,37.5665,1250458923966420,2026-03-30,False,,,1010,33,846,5,159,0,0,True,2026-04-05,2026-04-05,0,True,void--unlabeled;construction--structure--building;void--static;construction--flat--road;object--wire-group;human--person--individual;construction--flat--sidewalk;nature--vegetation,
Tokyo,Asia,2014-2015,139.6917,35.6895,963913807480975,2015-11-02,False,,,0,0,0,0,0,0,0,False,,,0,,,
Tokyo,Asia,2014-2015,139.6917,35.6895,791732821781338,2015-04-21,False,,,0,0,0,0,0,0,0,False,,,0,,,
Tokyo,Asia,2014-2015,139.6917,35.6895,284555396723885,2015-10-02,False,,,0,0,0,0,0,0,0,False,,,0,,,
Tokyo,Asia,2016-2017,139.6917,35.6895,3931443360274249,2017-01-15,False,,,0,0,0,0,0,0,0,False,,,0,,,
Tokyo,Asia,2016-2017,139.6917,35.6895,458358928584558,2016-09-14,False,,,2,2,0,0,2,0,0,False,2021-05-22,2021-05-22,0,,object--street-light;object--sign--store,
Tokyo,Asia,2016-2017,139.6917,35.6895,483668779539501,2017-01-15,False,,,0,0,0,0,0,0,0,False,,,0,,,
Tokyo,Asia,2018,139.6917,35.6895,822570528348858,2018-03-18,False,,,3,1,0,0,3,0,0,False,2021-05-22,2021-05-22,0,,object--support--utility-pole,
Tokyo,Asia,2018,139.6917,35.6895,1246664549089470,2018-03-18,False,,,3,1,0,0,3,0,0,False,2021-05-22,2021-05-23,0,,object--support--utility-pole,
Tokyo,Asia,2018,139.6917,35.6895,409290290726140,2018-08-06,False,,,5,4,0,1,4,0,0,False,2021-05-22,2021-05-22,0,,object--traffic-light--general-single;object--traffic-light--general-horizontal;marking--discrete--arrow--straight;object--banner,
Tokyo,Asia,2019,139.6917,35.6895,474748816959235,2019-03-24,False,,,6,3,0,4,2,0,0,False,2021-05-22,2021-05-22,0,,marking--discrete--text;object--banner;object--traffic-cone,
Tokyo,Asia,2019,139.6917,35.6895,4377424882281536,2019-01-02,False,,,4,4,0,1,3,0,0,False,2021-05-22,2021-05-22,0,,object--junction-box;object--sign--advertisement;marking--discrete--arrow--right;object--sign--store,
Tokyo,Asia,2019,139.6917,35.6895,301645761466791,2019-04-20,True,,,1,1,0,0,1,0,0,False,2021-05-23,2021-05-23,0,,object--support--pole,
Tokyo,Asia,2020,139.6917,35.6895,834903657378997,2020-06-04,False,,,0,0,0,0,0,0,0,False,,,0,,,
Tokyo,Asia,2020,139.6917,35.6895,300383118248217,2020-07-23,True,,,0,0,0,0,0,0,0,False,,,0,,,
Tokyo,Asia,2020,139.6917,35.6895,742568799748930,2020-12-21,False,,,0,0,0,0,0,0,0,False,,,0,,,
Tokyo,Asia,2021,139.6917,35.6895,376123450661281,2021-09-15,False,,,466,30,390,14,62,0,0,True,2021-09-16,2021-09-16,0,True,void--unlabeled;construction--structure--building;construction--barrier--fence;construction--flat--road;construction--barrier--curb;object--wire-group;void--static;construction--structure--bridge,
Tokyo,Asia,2021,139.6917,35.6895,1062366431239492,2021-09-15,False,,,477,30,392,15,69,1,0,True,2021-09-16,2021-09-16,0,True,void--unlabeled;construction--structure--building;object--wire-group;void--static;construction--flat--road;construction--flat--sidewalk;construction--barrier--fence;nature--vegetation,
Tokyo,Asia,2021,139.6917,35.6895,194057326164250,2021-09-25,False,,,135,16,130,0,5,0,0,True,2021-09-25,2021-09-25,0,True,void--ground;void--unlabeled;construction--flat--sidewalk;void--static;construction--barrier--fence;construction--barrier--curb;nature--terrain;construction--flat--pedestrian-area,
Tokyo,Asia,2022,139.6917,35.6895,906171754086560,2022-12-04,True,,,262,18,243,0,19,0,0,True,2022-12-04,2022-12-04,0,True,void--unlabeled;void--static;construction--structure--building;nature--water;construction--structure--bridge;void--ground;human--person--individual;construction--flat--road,
Tokyo,Asia,2022,139.6917,35.6895,672430517938421,2022-12-09,False,,,84,12,77,0,7,0,0,True,2022-12-12,2022-12-12,0,True,void--unlabeled;void--static;nature--terrain;nature--vegetation;construction--barrier--curb;construction--flat--road;object--junction-box;construction--structure--building,
Tokyo,Asia,2022,139.6917,35.6895,160404513126360,2022-12-16,False,,,158,15,153,0,5,0,0,True,2022-12-18,2022-12-18,0,,void--unlabeled;construction--flat--pedestrian-area;construction--structure--building;void--static;construction--flat--sidewalk;construction--barrier--fence;void--dynamic;nature--vegetation,
Tokyo,Asia,2023,139.6917,35.6895,161266656657629,2023-01-13,True,,,96,15,75,0,20,1,0,True,2023-01-13,2023-01-13,0,True,void--unlabeled;object--support--pole;void--ground;nature--vegetation;nature--sky;nature--terrain;human--person--individual;construction--flat--road,
Tokyo,Asia,2023,139.6917,35.6895,381837277529319,2023-12-09,False,,,190,15,186,3,1,0,0,True,2023-12-10,2023-12-10,0,True,nature--sky;construction--structure--building;construction--flat--road;void--unlabeled;nature--vegetation;void--static;construction--structure--bridge;construction--barrier--curb,
Tokyo,Asia,2023,139.6917,35.6895,1072433937095127,2023-11-24,False,,,496,30,436,4,54,2,0,True,2023-11-24,2023-11-24,0,True,void--unlabeled;construction--structure--building;construction--flat--road;nature--vegetation;construction--barrier--curb;construction--barrier--wall;object--support--pole;construction--flat--sidewalk,
Tokyo,Asia,2024,139.6917,35.6895,1320800328754059,2024-03-24,True,,,292,22,270,0,22,0,0,True,2024-03-28,2024-03-28,0,True,void--unlabeled;construction--flat--pedestrian-area;construction--flat--road;void--ground;void--static;construction--flat--sidewalk;construction--structure--building;nature--sky,
